number,word,example
10373,capitulate,"After days of intense negotiations, the company was forced to capitulate to the union's demands."
10373,capitulate,"I hate to capitulate, but I think you're right about the best route to take."
10373,capitulate,"The rebels refused to capitulate, even when faced with overwhelming military force."
10373,capitulate,"Despite his initial resistance, he eventually had to capitulate to the evidence presented in court."
10373,capitulate,Don't capitulate to your fear; face the challenge head-on!
10374,horrendous,The traffic was horrendous this morning; it took me over an hour to get to work.
10374,horrendous,"We had a horrendous experience at that restaurant – the service was slow, and the food was cold."
10374,horrendous,"The hurricane caused horrendous damage to the coastline, leaving many people homeless."
10374,horrendous,The politician's speech was a horrendous display of bigotry and ignorance.
10374,horrendous,I woke up with a horrendous headache and had to call in sick to work.
10375,bombardment,"The city suffered a heavy bombardment during the war, leaving many buildings in ruins."
10375,bombardment,I'm getting a constant bombardment of emails at work; it's hard to keep up.
10375,bombardment,The defense lawyer argued that the witness was under such an intense bombardment of leading questions that her testimony was unreliable.
10375,bombardment,"After the celebrity scandal broke, she faced a relentless bombardment from the paparazzi."
10375,bombardment,"The professor's lecture was a bombardment of complex theories, leaving many students confused."
10376,circumvent,"They tried to circumvent the security system, but the alarms were too sensitive."
10376,circumvent,He found a clever way to circumvent the company's dress code by wearing subtly patterned socks.
10376,circumvent,The lawyer advised his client to circumvent the lengthy trial process by accepting a plea bargain.
10376,circumvent,We need to find a way to circumvent these bureaucratic delays if we want to launch the product on time.
10376,circumvent,"Instead of confronting the issue directly, she chose to circumvent it by changing the subject entirely."
10377,windfall,"The unexpected inheritance was a real windfall for the family, allowing them to pay off their debts."
10377,windfall,"Winning the lottery was an incredible windfall, but they're trying to be responsible with the money and not let it change them."
10377,windfall,The company announced a significant windfall profit due to a favorable shift in market prices.
10377,windfall,"We had a windfall of apples this year; we're making pies, jam, and giving them away to neighbors."
10377,windfall,The government used the tax windfall to invest in much-needed infrastructure projects.
10378,flurry,"A flurry of snow suddenly began to fall, coating the ground in a thin layer of white."
10378,flurry,The announcement caused a flurry of excitement among the employees.
10378,flurry,There was a flurry of activity as the team rushed to meet the deadline.
10378,flurry,"After the scandal broke, the company faced a flurry of lawsuits."
10378,flurry,I received a flurry of emails after posting the job advertisement.
10379,clinch,The company hopes this new deal will clinch their position as market leader.
10379,clinch,He needs to win this final game to clinch the championship title.
10379,clinch,"After hours of negotiation, they finally managed to clinch the agreement."
10379,clinch,"I thought I had the job in the bag, but I didn't clinch it in the end."
10379,clinch,Let's clinch this deal and then we can all go out and celebrate!
10380,insurgent,The government struggled to contain the insurgent forces who had taken control of several key cities.
10380,insurgent,Local villagers were caught in the crossfire between the army and the insurgent groups operating in the mountains.
10380,insurgent,He was labeled an insurgent for challenging the established norms of the political party.
10380,insurgent,"The company's new marketing strategy was seen as an insurgent approach, completely disrupting the industry's traditional methods."
10380,insurgent,"After years of fighting, the insurgent leader finally agreed to negotiate a peace treaty with the government."
10381,insurrection,The history books detailed the brutal suppression of the peasant insurrection.
