number,word,example
11684,acclamation,"The performer basked in the acclamation of the audience, their cheers and applause a wave of appreciation for his talent."
11684,acclamation,"After years of dedicated service, she received the lifetime achievement award by acclamation, a well-deserved recognition of her contributions."
11685,acquiescence,"Her silence implied acquiescence to the proposal, though she didn't explicitly agree."
11685,acquiescence,"Despite his initial objections, he eventually gave his acquiescence to the plan, realizing it was the only viable option."
11685,acquiescence,The manager interpreted the team's lack of questions as acquiescence and moved forward with the new policy.
11685,acquiescence,"There was a general feeling of unease in the room, but no one dared voice their dissent, leading to a silent acquiescence to the unfair decision."
11685,acquiescence,"Through subtle pressure and manipulation, they secured the company's acquiescence to the merger terms."
11686,amends,He tried to make amends for his rude behavior by sending her flowers and a heartfelt apology.
11686,amends,The company offered a full refund to customers as amends for the faulty product.
11686,amends,I need to make amends to my sister for forgetting her birthday; I'll take her out to dinner.
11686,amends,The politician promised to work harder to address the community's concerns as amends for his previous inaction.
11686,amends,"After years of estrangement, he sought to make amends with his father before it was too late."
11687,amity,The treaty was signed in a spirit of amity and cooperation between the two nations.
11687,amity,"Despite their political differences, the two leaders maintained a personal amity."
11687,amity,The international conference aimed to foster amity among different cultures and promote understanding.
11687,amity,"She valued the amity she shared with her neighbors, always ready to lend a helping hand."
11687,amity,Let's hope this difficult situation doesn't damage the amity we've built over the years.
11688,brunt ,"Small businesses bore the brunt of the economic downturn, with many forced to close their doors."
11688,brunt ,"The old bridge took the brunt of the storm surge, weakening its foundations significantly."
11688,brunt ,"She took the brunt of the criticism for the failed project, even though others were equally responsible."
11688,brunt ,"If the dam breaks, this town will bear the full brunt of the floodwaters."
11688,brunt ,"He shielded his younger brother, taking the brunt of the bully's attack."
11689,collusion,The investigation revealed no evidence of collusion between the companies to fix prices.
11689,collusion,I suspect there was some collusion going on between the contestants to eliminate the strongest players.
11689,collusion,The prosecutor argued that the defendant's actions amounted to collusion with known criminals.
11689,collusion,"Despite their denials, the leaked emails strongly suggest collusion within the political party to suppress dissenting opinions."
11689,collusion,It's hard to believe the outcome was fair; it feels like there was collusion behind the scenes.
11690,consummation,"The consummation of their business deal took months of negotiations, but the final agreement was mutually beneficial."
11690,consummation,"After years of longing, their wedding day felt like the consummation of a lifelong dream."
11690,consummation,The successful launch of the new product line marked the consummation of the company's strategic planning.
11690,consummation,"For many art lovers, viewing a masterpiece in person is the consummation of their appreciation for the artist's work."
11690,consummation,"The final battle was the consummation of the long and bloody war, bringing a fragile peace to the land."
11691,corroboration,The witness's testimony provided strong corroboration for the victim's account of the events.
11691,corroboration,We need further corroboration from independent sources before we can publish this story.
